ReactionID,Equation
CRNabcpp,atp_c + crn_p + h2o_c --> adp_c + crn_c + h_c + pi_c
ACGAMK,acgam_c + atp_c --> acgam6p_c + adp_c + h_c
MTHFD,mlthf_c + nadp_c <=> methf_c + nadph_c
PROT_ce_RSc0249_S,RSc0249_c + 1499.0 atp_c + 1499.0 h2o_c --> RSc0249_e + 1499.0 adp_c + 1499.0 h_c + 1499.0 pi_c
MTHFC,h2o_c + methf_c <=> 10fthf_c + h_c
DINSK,atp_c + din_c --> adp_c + dimp_c + h_c
OHPBAT,glu_L_c + ohpb_c <=> akg_c + phthr_c
23PDE7pp,23camp_p + h2o_p --> 3amp_p + h_p
PGPP141pp,h2o_p + pgp141_p --> pg141_p + pi_p
T3SS_E_RipG3_BioS,102.0 alatrna_c + 41.0 argtrna_c + 32.0 asntrna_c + 32.0 asptrna_c + 2004.372 atp_c + 4.0 cystrna_c + 16.0 glntrna_c + 26.0 glutrna_c + 58.0 glytrna_c + 2004.372 h2o_c + 10.0 histrna_c + 27.0 iletrna_c + 80.0 leutrna_c + 13.0 lystrna_c + 8.0 mettrna_c + 4.0 phetrna_c + 33.0 protrna_c + 34.0 sertrna_c + 39.0 thrtrna_c + 2.0 trptrna_c + 4.0 tyrtrna_c + 38.0 valtrna_c --> RipG3_c + 2004.372 adp_c + 2004.372 h_c + 2004.372 pi_c + 102.0 trnaala_c + 41.0 trnaarg_c + 64.0 trnaasp_c + 4.0 trnacys_c + 16.0 trnagln_c + 26.0 trnaglu_c + 58.0 trnagly_c + 10.0 trnahis_c + 27.0 trnaile_c + 80.0 trnaleu_c + 13.0 trnalys_c + 8.0 trnamet_c + 4.0 trnaphe_c + 33.0 trnapro_c + 34.0 trnaser_c + 39.0 trnathr_c + 2.0 trnatrp_c + 4.0 trnatyr_c + 38.0 trnaval_c
GTHOr,gthox_c + h_c + nadph_c <=> 2.0 gthrd_c + nadp_c
NO3tex,no3_e <=> no3_p
GCALDDr,gcald_c + h2o_c + nad_c --> glyclt_c + 2.0 h_c + nadh_c
T3SS_E_RipAE_S,RipAE_c + 643.0 atp_c + 643.0 h2o_c --> RipAE_e + 643.0 adp_c + 643.0 h_c + 643.0 pi_c
MGCH,3mgcoa_c + h2o_c <=> hmgcoa_c
LPLIPAL1E160pp,1agpe160_p + h2o_p --> g3pe_p + h_p + hdca_p
REC_DNAf_30kb,DNAf_30kb_c --> DNAf_30kb_b
EX_hpa_e_,hpa_e <=> hpa_b
DCTPD2,ctp_c + h2o_c + h_c --> nh4_c + utp_c
FE3tex,fe3_e <=> fe3_p
BIOMASS,0.000223 10fthf_c + 2.6e-05 2fe2s_c + 0.00026 4fe4s_c + 0.01068 Oantigen_core_kdo_lipidA_RS_e + 0.0094 acglucan_p + 0.000223 adocbl_c + 0.6411 alatrna_c + 0.000223 amet_c + 0.24141 argtrna_c + 0.19535 asntrna_c + 0.19535 asptrna_c + 54.832741 atp_c + 2e-06 btn_c + 0.000223 chor_c + 0.005205 cl_c + 0.00353 clpn160_p + 0.0021 clpn161_p + 0.00087 clpn180_p + 0.00162 clpn181_p + 0.000576 coa_c + 2.5e-05 cobalt2_c + 0.22995 ctp_c + 0.06088 cystrna_c + 0.01689 datp_c + 0.03425 dctp_c + 0.03425 dgtp_c + 0.01689 dttp_c + 0.000223 fad_c + 0.006715 fe2_c + 0.27105 glntrna_c + 0.016 glucan_p + 0.27105 glutrna_c + 0.009513 glycogen_c + 0.60087 glytrna_c + 0.000223 gthrd_c + 0.21053 gtp_c + 54.72405 h2o_c + 0.000223 hemeO_c + 0.11806 histrna_c + 0.162 iletrna_c + 0.195193 k_c + 0.27635 leutrna_c + 3e-06 lipopb_c + 0.10006 lystrna_c + 0.08417 mettrna_c + 0.008675 mg2_c + 0.000223 mlthf_c + 0.000691 mn2_c + 7e-06 mobd_c + 0.000122 mocogdp_c + 0.00323 murein3p3p_p + 0.00145 murein3px4p_p + 0.01291 murein4p4p_p + 0.01308 murein4px4p_p + 0.00161 murein4px4px4p_p + 0.001831 nad_c + 0.000447 nadp_c + 0.013013 nh4_c + 0.01791 pe160_c + 0.01066 pe161_c + 0.0044 pe180_c + 0.00821 pe181_c + 0.0057 pg160_c + 0.00339 pg161_c + 0.0014 pg180_c + 0.00261 pg181_c + 0.000223 pheme_c + 0.22764 phetrna_c + 0.52781 protrna_c + 0.03327 ptrc_c + 0.000223 pydx5p_c + 0.000223 q8h2_c + 0.000223 ribflv_c + 0.22288 sertrna_c + 0.004338 so4_c + 0.006744 spmd_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.40446 thrtrna_c + 0.00424 trptrna_c + 0.11753 tyrtrna_c + 5.5e-05 udcpdp_c + 0.08612 utp_c + 0.3637 valtrna_c --> 54.72405 adp_c + 54.72405 h_c + 54.72405 pi_c + 0.737561 ppi_c + 0.6411 trnaala_c + 0.24141 trnaarg_c + 0.3907 trnaasp_c + 0.06088 trnacys_c + 0.27105 trnagln_c + 0.27105 trnaglu_c + 0.60087 trnagly_c + 0.11806 trnahis_c + 0.162 trnaile_c + 0.27635 trnaleu_c + 0.10006 trnalys_c + 0.08417 trnamet_c + 0.22764 trnaphe_c + 0.52781 trnapro_c + 0.22288 trnaser_c + 0.40446 trnathr_c + 0.00424 trnatrp_c + 0.11753 trnatyr_c + 0.3637 trnaval_c
CYSDS,cys_L_c + h2o_c --> h2s_c + nh4_c + pyr_c
HISt2rpp,h_p + his_L_p <=> h_c + his_L_c
T3SS_E_RipJ_S,RipJ_c + 431.0 atp_c + 431.0 h2o_c --> RipJ_e + 431.0 adp_c + 431.0 h_c + 431.0 pi_c
PCT1,accoa_c + ppa_c <=> ac_c + ppcoa_c
ALDD8,h2o_c + nad_c + octal_c --> 2.0 h_c + nadh_c + octa_c
T6SS_E_RSp1139_S,RSp1139_c + 760.0 atp_c + 760.0 h2o_c --> RSp1139_e + 760.0 adp_c + 760.0 h_c + 760.0 pi_c
ALDD9,h2o_c + nad_c + nonal_c --> 2.0 h_c + nadh_c + nona_c
EX_glc_e_,glc_D_e <=> glc_D_b
EX_pa120_e_,pa120_e <=> pa120_b
CDPMEK,4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c
PPKr,atp_c + pi_c <=> adp_c + ppi_c
ACACT4r,accoa_c + occoa_c <=> 3odcoa_c + coa_c
ALLTN,alltn_c + h2o_c <=> alltt_c + h_c
ALR2,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c
DM_BZ,bz_c --> bz_b
T3SS_E_RipJ_BioS,52.0 alatrna_c + 42.0 argtrna_c + 14.0 asntrna_c + 26.0 asptrna_c + 1432.644 atp_c + 2.0 cystrna_c + 23.0 glntrna_c + 23.0 glutrna_c + 21.0 glytrna_c + 1432.644 h2o_c + 11.0 histrna_c + 20.0 iletrna_c + 36.0 leutrna_c + 19.0 lystrna_c + 11.0 mettrna_c + 7.0 phetrna_c + 29.0 protrna_c + 36.0 sertrna_c + 19.0 thrtrna_c + 3.0 trptrna_c + 11.0 tyrtrna_c + 26.0 valtrna_c --> RipJ_c + 1432.644 adp_c + 1432.644 h_c + 1432.644 pi_c + 52.0 trnaala_c + 42.0 trnaarg_c + 40.0 trnaasp_c + 2.0 trnacys_c + 23.0 trnagln_c + 23.0 trnaglu_c + 21.0 trnagly_c + 11.0 trnahis_c + 20.0 trnaile_c + 36.0 trnaleu_c + 19.0 trnalys_c + 11.0 trnamet_c + 7.0 trnaphe_c + 29.0 trnapro_c + 36.0 trnaser_c + 19.0 trnathr_c + 3.0 trnatrp_c + 11.0 trnatyr_c + 26.0 trnaval_c
MOTS,malthp_c --> motre_c
IGPS,2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c
CUtpp,cu_p --> cu_c
ALAALAabcpp,alaala_p + atp_c + h2o_c --> adp_c + alaala_c + h_c + pi_c
HPPPNtex,3hpppn_e <=> 3hpppn_p
EX_T3SS_E_RipAE_e_,RipAE_e <=> RipAE_b
GNIDtex,gnid_e <=> gnid_p
MOTH,h2o_c + motre_c --> maltpt_c + tre_c
HKYNH,h2o_c + hLkynr_c --> 3hanthrn_c + ala_L_c + h_c
ABTAr,4abut_c + akg_c <=> glu_L_c + sucsal_c
CRO4t3pp,cro4_c + h_p --> cro4_b + h_c
ACACT3r,accoa_c + hxcoa_c <=> 3oocoa_c + coa_c
BHBtex,bhb_e <=> bhb_p
T3SS_E_RipV1_S,RipV1_c + 685.0 atp_c + 685.0 h2o_c --> RipV1_e + 685.0 adp_c + 685.0 h_c + 685.0 pi_c
H2Stex,h2s_e <=> h2s_p
APPS3,bzop_c + h2o_c --> bz_c + h_c + pi_c
TREtex,tre_e <=> tre_p
AHMMPS,air_c + 2.0 h_c --> 4ahmmp_c + gcald_c + pi_c
ASPASPtex,asp_L_asp_L_e <=> asp_L_asp_L_p
OCHSLACtpp,ochslac_c <=> ochslac_p
S7PI,s7p_c <=> gmhep7p_c
GLNGLUtex,gln_L_glu_L_e <=> gln_L_glu_L_p
EX_T3SS_E_RipS5_e_,RipS5_e <=> RipS5_b
ISC4fe4sd,4fe4s_c + 2.0 h_c + o2s_c --> 4fe4s3_c + h2o2_c
HGNTOR,hgentis_c + o2_c --> 4mlacac_c + h_c
PA161abcpp,atp_c + h2o_c + pa161_c --> adp_c + h_c + pa161_p + pi_c
ID3ACALDtex,id3acald_e <=> id3acald_p
SBTtex,sbt_D_e <=> sbt_D_p
GMPS2,atp_c + gln_L_c + h2o_c + xmp_c --> amp_c + glu_L_c + gmp_c + 2.0 h_c + ppi_c
PYAM5POr,h2o_c + o2_c + pyam5p_c --> h2o2_c + nh4_c + pydx5p_c
HEPTHSLACtex,hepthslac_e <=> hepthslac_p
ACACT2r,accoa_c + btcoa_c <=> 3ohcoa_c + coa_c
HCINNMt2rpp,3hcinnm_p + h_p <=> 3hcinnm_c + h_c
EX_hepthslac_e_,hepthslac_e <=> hepthslac_b
EX_gly_e_,gly_e <=> gly_b
EX_orn_e_,orn_e <=> orn_b
EX_T3SS_E_RipG7_e_,RipG7_e <=> RipG7_b
EX_PCW_RSp1545_e_,PCW_RSp1545_LPS_e --> PCW_RSp1545_LPS_b
PROT_pe_RSp1073_S,RSp1073_p + 3322.0 atp_c + 3322.0 h2o_c --> RSp1073_e + 3322.0 adp_c + 3322.0 h_c + 3322.0 pi_c
EX_ch4s_e_,ch4s_e <=> ch4s_b
EX_T3SS_E_RipAP_e_,RipAP_e <=> RipAP_b
CLPNS161pp,2.0 pg161_p <=> clpn161_p + glyc_p
H2Otpp,h2o_p <=> h2o_c
ONOO_p,no_p + o2s_p --> onoo_p
TRPtex,trp_L_e <=> trp_L_p
PROT_Expansin_BioS,28.0 alatrna_c + 9.0 argtrna_c + 9.0 asntrna_c + 11.0 asptrna_c + 850.944 atp_c + 4.0 cystrna_c + 13.0 glntrna_c + 6.0 glutrna_c + 27.0 glytrna_c + 850.944 h2o_c + 3.0 histrna_c + 13.0 iletrna_c + 23.0 leutrna_c + 13.0 lystrna_c + 3.0 mettrna_c + 8.0 phetrna_c + 18.0 protrna_c + 14.0 sertrna_c + 20.0 thrtrna_c + 6.0 trptrna_c + 8.0 tyrtrna_c + 20.0 valtrna_c --> Expansin_c + 850.944 adp_c + 850.944 h_c + 850.944 pi_c + 28.0 trnaala_c + 9.0 trnaarg_c + 20.0 trnaasp_c + 4.0 trnacys_c + 13.0 trnagln_c + 6.0 trnaglu_c + 27.0 trnagly_c + 3.0 trnahis_c + 13.0 trnaile_c + 23.0 trnaleu_c + 13.0 trnalys_c + 3.0 trnamet_c + 8.0 trnaphe_c + 18.0 trnapro_c + 14.0 trnaser_c + 20.0 trnathr_c + 6.0 trnatrp_c + 8.0 trnatyr_c + 20.0 trnaval_c
DB4PS,ru5p_D_c --> db4p_c + for_c + h_c
HKNDDH,h2o_c + hkndd_c --> h_c + op4en_c + succ_c
MLDCP2App,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
BRt_2pp,2.0 br_c + h_p --> 2.0 br_p + h_c
GNK,atp_c + glcn_c --> 6pgc_c + adp_c + h_c
DMAPP_AMPIT,amp_c + dmpp_c --> n6ipadep_c + ppi_c
EX_zn2_e_,zn2_e <=> zn2_b
PROT_RSp1444_BioS,201.0 alatrna_c + 46.0 argtrna_c + 92.0 asntrna_c + 52.0 asptrna_c + 4557.204 atp_c + 35.0 glntrna_c + 14.0 glutrna_c + 222.0 glytrna_c + 4557.204 h2o_c + 12.0 histrna_c + 68.0 iletrna_c + 100.0 leutrna_c + 9.0 lystrna_c + 10.0 mettrna_c + 25.0 phetrna_c + 43.0 protrna_c + 147.0 sertrna_c + 166.0 thrtrna_c + 10.0 trptrna_c + 22.0 tyrtrna_c + 97.0 valtrna_c --> RSp1444_c + 4557.204 adp_c + 4557.204 h_c + 4557.204 pi_c + 201.0 trnaala_c + 46.0 trnaarg_c + 144.0 trnaasp_c + 35.0 trnagln_c + 14.0 trnaglu_c + 222.0 trnagly_c + 12.0 trnahis_c + 68.0 trnaile_c + 100.0 trnaleu_c + 9.0 trnalys_c + 10.0 trnamet_c + 25.0 trnaphe_c + 43.0 trnapro_c + 147.0 trnaser_c + 166.0 trnathr_c + 10.0 trnatrp_c + 22.0 trnatyr_c + 97.0 trnaval_c
ACACT1r,2.0 accoa_c <=> aacoa_c + coa_c
ONOO_e,no_e + o2s_e --> onoo_e
PGPP181pp,h2o_p + pgp181_p --> pg181_p + pi_p
ONOO_c,no_c + o2s_c --> onoo_c
EX_3oocta_e_,3oocta_e <=> 3oocta_b
HXAtex,hxa_e <=> hxa_p
HISDr,his_L_c --> nh4_c + urcan_c
AHSERL3,acser_c + seln_c --> ac_c + h_c + scys_L_c
EX_protein_RSc3188_e_,RSc3188_e --> RSc3188_b
ASO3t8pp,aso3_c + atp_c + h2o_c --> adp_c + aso3_p + h_c + pi_c
HIStex,his_L_e <=> his_L_p
Zn2tpc,zn2_p <=> zn2_c
ALLPH,h2o_c + 3.0 h_c + u1car_c --> 2.0 co2_c + 2.0 nh4_c
INSDH,2ins_c --> dkdepiins_c + h2o_c
FACOAL181t2pp,atp_c + coa_c + h_p + ocdcea_p --> amp_c + h_c + odecoa_c + ppi_c
METOX4spept,h2o2_c + met_L_pept_c --> h2o_c + metsox_R_L_pept_c
T3SS_E_RipM_BioS,110.0 alatrna_c + 35.0 argtrna_c + 14.0 asntrna_c + 17.0 asptrna_c + 1941.216 atp_c + 35.0 glntrna_c + 20.0 glutrna_c + 59.0 glytrna_c + 1941.216 h2o_c + 14.0 histrna_c + 22.0 iletrna_c + 45.0 leutrna_c + 14.0 lystrna_c + 17.0 mettrna_c + 9.0 phetrna_c + 37.0 protrna_c + 40.0 sertrna_c + 41.0 thrtrna_c + 3.0 trptrna_c + tyrtrna_c + 51.0 valtrna_c --> RipM_c + 1941.216 adp_c + 1941.216 h_c + 1941.216 pi_c + 110.0 trnaala_c + 35.0 trnaarg_c + 31.0 trnaasp_c + 35.0 trnagln_c + 20.0 trnaglu_c + 59.0 trnagly_c + 14.0 trnahis_c + 22.0 trnaile_c + 45.0 trnaleu_c + 14.0 trnalys_c + 17.0 trnamet_c + 9.0 trnaphe_c + 37.0 trnapro_c + 40.0 trnaser_c + 41.0 trnathr_c + 3.0 trnatrp_c + trnatyr_c + 51.0 trnaval_c
GALURt2rpp,galur_p + h_p <=> galur_c + h_c
RBFSb,2.0 dmlz_c --> 4r5au_c + ribflv_c
4H2HEPDALD,4h2ohepd_c <=> pyr_c + sucsal_c
LPLIPAL1A140pp,1tdecg3p_p + h2o_p --> glyc3p_p + h_p + ttdca_p
USHD,h2o_c + u23ga_c --> 2.0 h_c + lipidX_c + ump_c
T3SS_E_RipAR_S,RipAR_c + 605.0 atp_c + 605.0 h2o_c --> RipAR_e + 605.0 adp_c + 605.0 h_c + 605.0 pi_c
RBFSa,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c
HMBS,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c
EX_lac_L_e_,lac_L_e <=> lac_L_b
Agtpc,ag_p <=> ag_c
MTAN,5mta_c + h2o_c --> 5mtr_c + ade_c
HG2tex,hg2_e <=> hg2_p
T3SS_E_RipX_BioS,44.0 alatrna_c + 38.0 asntrna_c + 19.0 asptrna_c + 1143.456 atp_c + 41.0 glntrna_c + 7.0 glutrna_c + 72.0 glytrna_c + 1143.456 h2o_c + histrna_c + 10.0 iletrna_c + 27.0 leutrna_c + 15.0 lystrna_c + 10.0 mettrna_c + 13.0 protrna_c + 23.0 sertrna_c + 8.0 thrtrna_c + 16.0 valtrna_c --> RipX_c + 1143.456 adp_c + 1143.456 h_c + 1143.456 pi_c + 44.0 trnaala_c + 57.0 trnaasp_c + 41.0 trnagln_c + 7.0 trnaglu_c + 72.0 trnagly_c + trnahis_c + 10.0 trnaile_c + 27.0 trnaleu_c + 15.0 trnalys_c + 10.0 trnamet_c + 13.0 trnapro_c + 23.0 trnaser_c + 8.0 trnathr_c + 16.0 trnaval_c
ETHAAL,etha_c --> acald_c + nh4_c
IDOND2,5dglcn_c + h_c + nadph_c --> idon_L_c + nadp_c
MINCYCtex,mincyc_e <=> mincyc_p
MALPYRI,malpyr_c <=> fumpyr_c
EX_hslac_e_,hslac_e <=> hslac_b
OMPHHX,2omph_c + 0.5 o2_c --> 2ombzl_c
INStex,ins_e <=> ins_p
GLCRt2rpp,glcr_p + h_p <=> glcr_c + h_c
T3SS_E_RipS6_BioS,157.0 alatrna_c + 80.0 argtrna_c + 38.0 asntrna_c + 41.0 asptrna_c + 2818.752 atp_c + 24.0 cystrna_c + 37.0 glntrna_c + 41.0 glutrna_c + 38.0 glytrna_c + 2818.752 h2o_c + 18.0 histrna_c + 14.0 iletrna_c + 109.0 leutrna_c + 24.0 lystrna_c + 24.0 mettrna_c + 14.0 phetrna_c + 30.0 protrna_c + 62.0 sertrna_c + 25.0 thrtrna_c + 15.0 trptrna_c + 6.0 tyrtrna_c + 51.0 valtrna_c --> RipS6_c + 2818.752 adp_c + 2818.752 h_c + 2818.752 pi_c + 157.0 trnaala_c + 80.0 trnaarg_c + 79.0 trnaasp_c + 24.0 trnacys_c + 37.0 trnagln_c + 41.0 trnaglu_c + 38.0 trnagly_c + 18.0 trnahis_c + 14.0 trnaile_c + 109.0 trnaleu_c + 24.0 trnalys_c + 24.0 trnamet_c + 14.0 trnaphe_c + 30.0 trnapro_c + 62.0 trnaser_c + 25.0 trnathr_c + 15.0 trnatrp_c + 6.0 trnatyr_c + 51.0 trnaval_c
COBALT2abcpp,atp_c + cobalt2_c + h2o_c --> adp_c + cobalt2_p + h_c + pi_c
ARBTNLexs,arbtnl_e + fe3_e --> arbtnl_fe3_e
PHAS,h2o_c + 4.0 r3hbcoa_c --> 4.0 coa_c + h_c + pbhb_c
AGM4Pt2pp,anhgm4p_p + h_p --> anhgm4p_c + h_c
FRUptspp,fru_p + pep_c --> f1p_c + pyr_c
NH4tpp,nh4_p <=> nh4_c
CU2_bd_CopA,CopA_p + 11.0 cu2_p --> 11cu2s_CopA_p
H2O_p,h2o_p <=> h_p + oh_p
PROT_cp_RSp1466_S,RSp1466_c + 114.0 atp_c + 114.0 h2o_c --> RSp1466_p + 114.0 adp_c + 114.0 h_c + 114.0 pi_c
3HCINNMH,3hcinnm_c + h_c + nadh_c + o2_c --> dhcinnm_c + h2o_c + nad_c
SERAT,accoa_c + ser_L_c <=> acser_c + coa_c
EX_sbt_D_e_,sbt_D_e <=> sbt_D_b
PPND,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c
GK2,datp_c + gmp_c <=> dadp_c + gdp_c
GK1,atp_c + gmp_c <=> adp_c + gdp_c
LEUabcpp,atp_c + h2o_c + leu_L_p --> adp_c + h_c + leu_L_c + pi_c
EX_pc120_e_,pc120_e <=> pc120_b
ISOQOXR,ficytc_c + h2o_c + isoquin_c --> focytc_c + 2.0 h_c + isoquin2HO_c
EX_12dgr140_e_,12dgr140_e <=> 12dgr140_b
TDP,h2o_c + thmpp_c --> h_c + pi_c + thmmp_c
SULFR,7.0 h2_c + 3.0 nadp_c + selt_c --> 3.0 h2o_c + 4.0 h_c + 3.0 nadph_c + seln_c
ABUTt2pp,4abut_p + h_p --> 4abut_c + h_c
DDGLK,2ddglcn_c + atp_c --> adp_c + h_c + kdpg_c
G3PStex,g3ps_e <=> g3ps_p
GALCTD,galct_D_c --> 5dh4dglc_c + h2o_c
CAT,2.0 h2o2_c --> 2.0 h2o_c + o2_c
ADCS,chor_c + gln_L_c --> 4adcho_c + glu_L_c
ALDD3,h2o_c + nad_c + ppal_c --> 2.0 h_c + nadh_c + ppa_c
ALDD1,fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c
ALDD6,h2o_c + hxal_c + nad_c --> 2.0 h_c + hxa_c + nadh_c
ALDD7,h2o_c + hpal_c + nad_c --> 2.0 h_c + hpa_c + nadh_c
ALDD4,btal_c + h2o_c + nad_c --> but_c + 2.0 h_c + nadh_c
ALDD5,h2o_c + nad_c + ptal_c --> 2.0 h_c + nadh_c + pta_c
MTRtex,5mtr_e <=> 5mtr_p
H2O_c,h2o_c <=> h_c + oh_c
H2O_e,h2o_e <=> h_e + oh_e
GALU,g1p_c + h_c + utp_c --> ppi_c + udpg_c
PE181abcpp,atp_c + h2o_c + pe181_c --> adp_c + h_c + pe181_p + pi_c
PROT_RSc0337_BioS,47.0 alatrna_c + 26.0 argtrna_c + 32.0 asntrna_c + 27.0 asptrna_c + 1648.704 atp_c + cystrna_c + 10.0 glntrna_c + 19.0 glutrna_c + 39.0 glytrna_c + 1648.704 h2o_c + 16.0 histrna_c + 18.0 iletrna_c + 44.0 leutrna_c + 20.0 lystrna_c + 14.0 mettrna_c + 18.0 phetrna_c + 31.0 protrna_c + 24.0 sertrna_c + 37.0 thrtrna_c + 9.0 trptrna_c + 17.0 tyrtrna_c + 47.0 valtrna_c --> RSc0337_c + 1648.704 adp_c + 1648.704 h_c + 1648.704 pi_c + 47.0 trnaala_c + 26.0 trnaarg_c + 59.0 trnaasp_c + trnacys_c + 10.0 trnagln_c + 19.0 trnaglu_c + 39.0 trnagly_c + 16.0 trnahis_c + 18.0 trnaile_c + 44.0 trnaleu_c + 20.0 trnalys_c + 14.0 trnamet_c + 18.0 trnaphe_c + 31.0 trnapro_c + 24.0 trnaser_c + 37.0 trnathr_c + 9.0 trnatrp_c + 17.0 trnatyr_c + 47.0 trnaval_c
T3SS_E_RipAA_S,RipAA_c + 230.0 atp_c + 230.0 h2o_c --> RipAA_e + 230.0 adp_c + 230.0 h_c + 230.0 pi_c
PPOR,o2_c + phpyr_c --> 2hyoxplac_c + co2_c
ASPGLNtex,asp_L_gln_L_e <=> asp_L_gln_L_p
LPLIPAL1G141pp,1agpg141_p + h2o_p --> g3pg_p + h_p + ttdcea_p
EX_fecrm_un_e_,fecrm_un_e <=> fecrm_un_b
EX_pa140_e_,pa140_e <=> pa140_b
EX_for_e_,for_e <=> for_b
PROT_RSp1180_ACT,RSp1180_e + ca2__e --> RSp1180_act_e
PROT_RSp1467_BioS,10.0 alatrna_c + 3.0 argtrna_c + 4.0 asntrna_c + 2.0 asptrna_c + 362.316 atp_c + 2.0 cystrna_c + 6.0 glntrna_c + 11.0 glytrna_c + 362.316 h2o_c + 4.0 histrna_c + 4.0 iletrna_c + 5.0 leutrna_c + 5.0 lystrna_c + 3.0 mettrna_c + 6.0 phetrna_c + protrna_c + 11.0 sertrna_c + 15.0 thrtrna_c + 2.0 trptrna_c + 4.0 tyrtrna_c + 11.0 valtrna_c --> RSp1467_c + 362.316 adp_c + 362.316 h_c + 362.316 pi_c + 10.0 trnaala_c + 3.0 trnaarg_c + 6.0 trnaasp_c + 2.0 trnacys_c + 6.0 trnagln_c + 11.0 trnagly_c + 4.0 trnahis_c + 4.0 trnaile_c + 5.0 trnaleu_c + 5.0 trnalys_c + 3.0 trnamet_c + 6.0 trnaphe_c + trnapro_c + 11.0 trnaser_c + 15.0 trnathr_c + 2.0 trnatrp_c + 4.0 trnatyr_c + 11.0 trnaval_c
T3SS_E_RipN_S,RipN_c + 474.0 atp_c + 474.0 h2o_c --> RipN_e + 474.0 adp_c + 474.0 h_c + 474.0 pi_c
EX_chol_e_,chol_e <=> chol_b
FECRMR4,2.0 fecrm_c + nadph_c --> 2.0 fe2_c + 2.0 fecrm_un_c + h_c + nadp_c
EX_asn_L_e_,asn_L_e <=> asn_L_b
IPDDI,ipdp_c <=> dmpp_c
PROT_pe_RSp1536_S,RSp1536_p + 846.0 atp_c + 846.0 h2o_c --> RSp1536_e + 846.0 adp_c + 846.0 h_c + 846.0 pi_c
ALDD13,h2o_c + nad_c + trdcal_c --> 2.0 h_c + nadh_c + trdca_c
ALDD14,h2o_c + nad_c + ttdcal_c --> 2.0 h_c + nadh_c + ttdca_c
OAADC,h_c + oaa_c --> co2_c + pyr_c
ALHD4,btal_c + h_c + nadh_c --> 1boh_c + nad_c
ALDD11,h2o_c + nad_c + udcal_c --> 2.0 h_c + nadh_c + udca_c
OCHSLACtex,ochslac_e <=> ochslac_p
ALHD5,butyal_c + h2o_c + nad_c --> buty_c + 2.0 h_c + nadh_c
ALDD12,ddcal_c + h2o_c + nad_c --> ddca_c + 2.0 h_c + nadh_c
ALDD17,h2o_c + hpdcal_c + nad_c --> 2.0 h_c + hpdca_c + nadh_c
ALDD18,h2o_c + nad_c + ocdcal_c --> 2.0 h_c + nadh_c + ocdca_c
2AGPG181tipp,2agpg181_p --> 2agpg181_c
ALDD15,h2o_c + nad_c + ptdcal_c --> 2.0 h_c + nadh_c + ptdca_c
DALAt2pp,ala_D_p + h_p <=> ala_D_c + h_c
ALDD16,h2o_c + hxdcal_c + nad_c --> 2.0 h_c + hdca_c + nadh_c
MLDCP1Bpp,h2o_p + murein4p4p_p --> ala_D_p + murein4p3p_p
EX_mccdn_e_,mccdn_e <=> mccdn_b
ASPGLUtex,asp_L_glu_L_e <=> asp_L_glu_L_p
ALDD10,dcal_c + h2o_c + nad_c --> dca_c + 2.0 h_c + nadh_c
EX_rfamp_e_,rfamp_e <=> rfamp_b
OP4ENH,h2o_c + op4en_c <=> 4h2opntn_c
MESUCCCE,h2o_c + mesucc_c --> h_c + meoh_c + succ_c
23DHB34DOX,23dhb_c + o2_c --> 3c2hmucsem_c + h_c
PROT_RSp0030_BioS,39.0 alatrna_c + 22.0 argtrna_c + 5.0 asntrna_c + 17.0 asptrna_c + 904.128 atp_c + 2.0 cystrna_c + 9.0 glntrna_c + 9.0 glutrna_c + 29.0 glytrna_c + 904.128 h2o_c + 9.0 histrna_c + 6.0 iletrna_c + 26.0 leutrna_c + 5.0 lystrna_c + 5.0 mettrna_c + 9.0 phetrna_c + 18.0 protrna_c + 12.0 sertrna_c + 15.0 thrtrna_c + 9.0 trptrna_c + 7.0 tyrtrna_c + 19.0 valtrna_c --> RSp0030_c + 904.128 adp_c + 904.128 h_c + 904.128 pi_c + 39.0 trnaala_c + 22.0 trnaarg_c + 22.0 trnaasp_c + 2.0 trnacys_c + 9.0 trnagln_c + 9.0 trnaglu_c + 29.0 trnagly_c + 9.0 trnahis_c + 6.0 trnaile_c + 26.0 trnaleu_c + 5.0 trnalys_c + 5.0 trnamet_c + 9.0 trnaphe_c + 18.0 trnapro_c + 12.0 trnaser_c + 15.0 trnathr_c + 9.0 trnatrp_c + 7.0 trnatyr_c + 19.0 trnaval_c
LPLIPAL1A180pp,1odecg3p_p + h2o_p --> glyc3p_p + h_p + ocdca_p
EX_12dgr160_e_,12dgr160_e <=> 12dgr160_b
EX_dcahslac_e_,dcahslac_e <=> dcahslac_b
GMHEPK,atp_c + gmhep7p_c --> adp_c + gmhep17bp_c + h_c
EX_tzea_e_,tzea_e <=> tzea_b
